sim_id,replicate_id,t,group_number,Q,population_size,group_name,Q_frac
7e3be533-c49e-4ca0-90df-8960aa68c1a5,f890084d-b458-46c5-82d6-d6008edc11c7,38,3,322,1120,Grad (other),0.2875
7e3be533-c49e-4ca0-90df-8960aa68c1a5,f890084d-b458-46c5-82d6-d6008edc11c7,39,4,571,1698,fac/staff (on-campus student facing),0.33627797408716137
7e3be533-c49e-4ca0-90df-8960aa68c1a5,f890084d-b458-46c5-82d6-d6008edc11c7,44,0,2293,6931,(UG Dorms),0.3308324917039388
7e3be533-c49e-4ca0-90df-8960aa68c1a5,f890084d-b458-46c5-82d6-d6008edc11c7,44,2,1275,13012,Grad (research),0.09798647402397787
7e3be533-c49e-4ca0-90df-8960aa68c1a5,f890084d-b458-46c5-82d6-d6008edc11c7,48,1,4771,24254,UG (off campus),0.19670982106044363
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,8,5,354,8083,fac/staff (on-campus non-student facing),0.043795620437956206
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,8,6,386,8084,fac/staff (off-campus),0.047748639287481444
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,34,3,264,1120,Grad (other),0.2357142857142857
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,42,4,570,1698,fac/staff (on-campus student facing),0.33568904593639576
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,44,0,2365,6931,(UG Dorms),0.34122060308757757
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,47,1,4620,24254,UG (off campus),0.19048404386905252
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,50,2,1235,13012,Grad (research),0.0949123885644021
7f4f8ae1-8ab1-4896-afef-6df61e6eb804,c255f36b-be70-48e6-9dbd-40392da5d446,53,7,1431,258054,Madison Community,0.005545350973052152
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,9,5,342,8083,fac/staff (on-campus non-student facing),0.04231102313497464
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,9,6,308,8084,fac/staff (off-campus),0.03809995051954478
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,36,3,240,1120,Grad (other),0.21428571428571427
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,37,4,494,1698,fac/staff (on-campus student facing),0.29093050647820967
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,44,0,2352,6931,(UG Dorms),0.33934497186553164
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,44,2,996,13012,Grad (research),0.07654472794343682
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,50,1,4444,24254,UG (off campus),0.1832275088645172
7fbeb333-c0f0-4c1f-85d2-d26f8f16a0bf,2865b821-f443-4ae6-a41f-bfc763d36ee6,58,7,1406,258054,Madison Community,0.005448472025235029
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,9,6,431,8084,fac/staff (off-campus),0.0533151904997526
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,9,7,13667,258054,Madison Community,0.052961783192665104
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,10,5,448,8083,fac/staff (on-campus non-student facing),0.055424965977978476
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,40,0,2448,6931,(UG Dorms),0.3531957870437166
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,41,1,4858,24254,UG (off campus),0.20029685825018553
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,41,2,1233,13012,Grad (research),0.0947586842914233
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,41,4,593,1698,fac/staff (on-campus student facing),0.3492343934040047
8065a2fd-d78c-4bae-9102-4eb9eb10e599,529632c4-d03b-4809-8add-ac10ad9aa4b6,43,3,334,1120,Grad (other),0.2982142857142857
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,9,5,443,8083,fac/staff (on-campus non-student facing),0.05480638376840282
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,9,6,442,8084,fac/staff (off-campus),0.05467590301830777
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,9,7,13951,258054,Madison Community,0.05406232803986762
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,33,4,584,1698,fac/staff (on-campus student facing),0.34393404004711425
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,37,3,311,1120,Grad (other),0.27767857142857144
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,39,0,2382,6931,(UG Dorms),0.3436733516087145
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,47,2,1148,13012,Grad (research),0.08822625268982477
80dd8ef8-fc89-4731-a988-95046d880b4f,851f4d9a-d6b9-43af-911b-f0fc48d62e2e,48,1,4515,24254,UG (off campus),0.1861548610538468
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,8,6,427,8084,fac/staff (off-campus),0.052820385947550716
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,9,7,13623,258054,Madison Community,0.05279127624450696
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,40,0,2338,6931,(UG Dorms),0.33732506131871304
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,40,4,585,1698,fac/staff (on-campus student facing),0.34452296819787986
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,41,3,319,1120,Grad (other),0.28482142857142856
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,47,1,4907,24254,UG (off campus),0.20231714356394823
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,48,2,1386,13012,Grad (research),0.10651706117430064
813215bd-be79-42b4-8abd-adc372ace9f9,d57d032e-c640-4325-a9ab-8fa6504653fc,53,5,143,8083,fac/staff (on-campus non-student facing),0.017691451193863665
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,9,7,13857,258054,Madison Community,0.05369806319607524
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,11,5,333,8083,fac/staff (on-campus non-student facing),0.04119757515773846
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,11,6,427,8084,fac/staff (off-campus),0.052820385947550716
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,35,3,356,1120,Grad (other),0.31785714285714284
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,38,4,557,1698,fac/staff (on-campus student facing),0.3280329799764429
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,43,0,2487,6931,(UG Dorms),0.3588226807098543
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,45,1,4671,24254,UG (off campus),0.19258678980786675
83f3a4e8-c2e8-41a4-8263-5ce539d7d79f,7d6a2ed1-0b7f-4a91-8b86-3be8bd0d73cd,45,2,1381,13012,Grad (research),0.10613280049185367
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,9,5,347,8083,fac/staff (on-campus non-student facing),0.042929605344550294
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,9,6,375,8084,fac/staff (off-campus),0.04638792676892627
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,9,7,13891,258054,Madison Community,0.053829818565106526
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,35,2,1157,13012,Grad (research),0.08891792191822932
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,40,3,293,1120,Grad (other),0.26160714285714287
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,42,4,534,1698,fac/staff (on-campus student facing),0.31448763250883394
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,44,0,2399,6931,(UG Dorms),0.3461261001298514
84187c25-41d2-4d0e-a9dd-0944d6ef9713,8f1afc5d-02a0-4655-b623-67ea6b57a1d1,50,1,4647,24254,UG (off campus),0.1915972623072483
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,7,5,409,8083,fac/staff (on-campus non-student facing),0.05060002474328838
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,9,7,13561,258054,Madison Community,0.0525510164539205
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,12,6,401,8084,fac/staff (off-campus),0.0496041563582385
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,38,3,288,1120,Grad (other),0.2571428571428571
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,40,4,570,1698,fac/staff (on-campus student facing),0.33568904593639576
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,46,0,2229,6931,(UG Dorms),0.3215986149184822
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,48,1,4570,24254,UG (off campus),0.1884225282427641
84500129-1f82-4934-b76e-876658ef737d,4f69ab5f-ddd8-4f7f-8d09-85a854d5b647,49,2,1292,13012,Grad (research),0.09929296034429758
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,9,6,480,8084,fac/staff (off-campus),0.05937654626422563
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,9,7,13526,258054,Madison Community,0.052415385926976525
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,10,5,412,8083,fac/staff (on-campus non-student facing),0.05097117406903377
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,35,4,594,1698,fac/staff (on-campus student facing),0.3498233215547703
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,38,3,295,1120,Grad (other),0.26339285714285715
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,42,0,2349,6931,(UG Dorms),0.3389121338912134
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,44,2,1280,13012,Grad (research),0.09837073470642484
852a576d-93a4-4562-a1f2-e45ca0c8518d,608e6340-2158-4b16-bb90-f8ec3a3328b3,49,1,4903,24254,UG (off campus),0.20215222231384514
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,9,6,430,8084,fac/staff (off-campus),0.05319148936170213
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,9,7,13557,258054,Madison Community,0.05253551582226976
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,11,5,401,8083,fac/staff (on-campus non-student facing),0.04961029320796734
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,39,0,2379,6931,(UG Dorms),0.34324051363439617
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,39,4,538,1698,fac/staff (on-campus student facing),0.3168433451118963
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,48,3,277,1120,Grad (other),0.24732142857142858
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,51,1,4628,24254,UG (off campus),0.19081388636925867
8666b32d-1f30-4574-9c96-bc8eb66cdfab,743fac9a-9a67-48d2-b73a-1562d70417ef,52,2,1223,13012,Grad (research),0.09399016292652936
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,9,6,394,8084,fac/staff (off-campus),0.0487382483918852
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,9,7,13333,258054,Madison Community,0.05166748044982833
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,11,5,405,8083,fac/staff (on-campus non-student facing),0.05010515897562786
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,35,3,302,1120,Grad (other),0.26964285714285713
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,40,4,617,1698,fac/staff (on-campus student facing),0.36336866902237924
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,43,0,2392,6931,(UG Dorms),0.3451161448564421
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,45,2,1319,13012,Grad (research),0.10136796802951122
86918eba-d26e-401a-9370-24751c92b8bf,37543a56-e547-4641-b7a3-bed037f6c2ad,46,1,4854,24254,UG (off campus),0.20013193700008247
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,9,7,13726,258054,Madison Community,0.05319041750951351
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,10,6,396,8084,fac/staff (off-campus),0.048985650667986144
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,11,5,416,8083,fac/staff (on-campus non-student facing),0.051466039836694295
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,37,4,608,1698,fac/staff (on-campus student facing),0.3580683156654888
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,39,0,2493,6931,(UG Dorms),0.35968835665849086
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,41,3,293,1120,Grad (other),0.26160714285714287
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,48,1,4950,24254,UG (off campus),0.20409004700255629
86c87deb-fc1d-4cb0-8060-0d6e31451557,347b95a7-2c78-4754-bbf3-41b9a8b49302,48,2,1136,13012,Grad (research),0.08730402705195205
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,9,5,420,8083,fac/staff (on-campus non-student facing),0.05196090560435482
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,9,7,13631,258054,Madison Community,0.05282227750780844
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,11,6,436,8084,fac/staff (off-campus),0.053933696190004946
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,38,4,565,1698,fac/staff (on-campus student facing),0.3327444051825677
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,40,0,2345,6931,(UG Dorms),0.33833501659212234
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,42,2,1292,13012,Grad (research),0.09929296034429758
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,45,1,4954,24254,UG (off campus),0.20425496825265935
88e28a95-58e3-46a9-aaed-f9d80b0121f7,9be3b1d6-76b6-46e5-930e-403c01630b47,45,3,328,1120,Grad (other),0.29285714285714287
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,9,7,13877,258054,Madison Community,0.05377556635432894
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,10,6,428,8084,fac/staff (off-campus),0.05294408708560119
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,12,5,408,8083,fac/staff (on-campus non-student facing),0.05047630830137325
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,37,3,276,1120,Grad (other),0.24642857142857144
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,40,0,2363,6931,(UG Dorms),0.34093204443803204
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,44,4,534,1698,fac/staff (on-campus student facing),0.31448763250883394
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,48,1,4962,24254,UG (off campus),0.2045848107528655
891813d6-42f1-440d-a7ef-328ffb8e23ee,58812711-fe64-4660-815d-ea74d7274678,50,2,1204,13012,Grad (research),0.09252997233323086
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,9,7,13627,258054,Madison Community,0.0528067768761577
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,10,5,481,8083,fac/staff (on-campus non-student facing),0.05950760856117778
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,10,6,462,8084,fac/staff (off-campus),0.05714992577931717
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,33,4,527,1698,fac/staff (on-campus student facing),0.31036513545347466
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,34,3,323,1120,Grad (other),0.2883928571428571
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,41,2,1290,13012,Grad (research),0.09913925607131878
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,45,0,2405,6931,(UG Dorms),0.34699177607848797
8cf0805a-7a28-46d6-ab9a-ba39bdb7cb3f,e8662761-a57a-49ef-923b-bd19b4af748c,48,1,4881,24254,UG (off campus),0.20124515543827823
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,9,7,14268,258054,Madison Community,0.055290753098188754
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,11,5,436,8083,fac/staff (on-campus non-student facing),0.05394036867499691
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,11,6,453,8084,fac/staff (off-campus),0.05603661553686294
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,40,0,2186,6931,(UG Dorms),0.31539460395325347
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,42,3,294,1120,Grad (other),0.2625
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,43,4,569,1698,fac/staff (on-campus student facing),0.33510011778563015
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,46,1,4902,24254,UG (off campus),0.20211099200131938
8dc4512e-89d7-4fad-89c2-1896e048e95b,fff32e52-9e05-4e40-848d-807809241c61,49,2,1355,13012,Grad (research),0.10413464494312942
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,9,5,351,8083,fac/staff (on-campus non-student facing),0.043424471112210816
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,9,7,13900,258054,Madison Community,0.05386469498632069
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,11,6,465,8084,fac/staff (off-campus),0.05752102919346858
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,32,3,255,1120,Grad (other),0.22767857142857142
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,32,4,574,1698,fac/staff (on-campus student facing),0.3380447585394582
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,44,2,1389,13012,Grad (research),0.10674761758376883
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,45,0,2288,6931,(UG Dorms),0.330111095080075
8e46876b-4389-4e84-bb73-3da983132d88,0be1e46e-7b69-4c7b-9f29-37ffad1a0749,45,1,4743,24254,UG (off campus),0.19555537230972211
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,9,7,13863,258054,Madison Community,0.05372131414355135
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,11,5,422,8083,fac/staff (on-campus non-student facing),0.05220833848818508
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,11,6,447,8084,fac/staff (off-campus),0.05529440870856012
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,36,4,565,1698,fac/staff (on-campus student facing),0.3327444051825677
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,38,0,2438,6931,(UG Dorms),0.351752993795989
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,40,3,270,1120,Grad (other),0.24107142857142858
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,44,2,1331,13012,Grad (research),0.10229019366738396
9393be2f-214a-4efb-adf3-b292e614948b,92891f21-6e53-4c09-892a-f6a4d0e26575,46,1,4808,24254,UG (off campus),0.19823534262389708
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,8,5,427,8083,fac/staff (on-campus non-student facing),0.05282692069776073
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,8,6,352,8084,fac/staff (off-campus),0.04354280059376546
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,9,7,14014,258054,Madison Community,0.05430646298836678
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,38,0,2501,6931,(UG Dorms),0.3608425912566729
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,40,3,324,1120,Grad (other),0.2892857142857143
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,41,4,566,1698,fac/staff (on-campus student facing),0.3333333333333333
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,45,1,4795,24254,UG (off campus),0.19769934856106208
93e5d509-5101-48e9-8485-5fda7b012403,056f731c-1938-4eda-8df1-95c73a93995d,49,2,1249,13012,Grad (research),0.09598831847525362
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,9,5,461,8083,fac/staff (on-campus non-student facing),0.05703327972287517
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,9,7,13869,258054,Madison Community,0.05374456509102746
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,11,6,431,8084,fac/staff (off-campus),0.0533151904997526
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,33,3,255,1120,Grad (other),0.22767857142857142
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,36,0,2263,6931,(UG Dorms),0.326504111960756
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,39,4,527,1698,fac/staff (on-campus student facing),0.31036513545347466
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,40,2,1289,13012,Grad (research),0.09906240393482939
94a6544c-dee1-498b-86b1-31bdf2d6f5ad,92318a5b-9fed-42b1-ab1b-d13d759cfc32,46,1,4736,24254,UG (off campus),0.19526676012204172
962c403e-d27c-4263-9c98-75abc8d1338b,e7656620-bf60-489d-9937-f5488cb3da3e,10,7,13519,258054,Madison Community,0.05238825982158773
962c403e-d27c-4263-9c98-75abc8d1338b,e7656620-bf60-489d-9937-f5488cb3da3e,11,5,431,8083,fac/staff (on-campus non-student facing),0.05332178646542125
962c403e-d27c-4263-9c98-75abc8d1338b,e7656620-bf60-489d-9937-f5488cb3da3e,11,6,385,8084,fac/staff (off-campus),0.04762493814943097
962c403e-d27c-4263-9c98-75abc8d1338b,e7656620-bf60-489d-9937-f5488cb3da3e,38,4,562,1698,fac/staff (on-campus student facing),0.3309776207302709
962c403e-d27c-4263-9c98-75abc8d1338b,e7656620-bf60-489d-9937-f5488cb3da3e,41,0,2425,6931,(UG Dorms),0.34987736257394314
962c403e-d27c-4263-9c98-75abc8d1338b,e7656620-bf60-489d-9937-f5488cb3da3e,44,3,289,1120,Grad (other),0.2580357142857143
